Id,Label,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Strongly-Connected ID,Clustering Coefficient,Eigenvector Centrality
Tomek-Jankowski,Tomek-Jankowski,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,347,0.0,0.2967609211589137
Brian-Johnson,Brian-Johnson,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,348,0.0,0.2967609211589137
John-Burgess,John-Burgess,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,82,4.985113727270295E-4,0,349,0.0,0.29972853037050284
Agnieszka-Piasecka,Agnieszka-Piasecka,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,350,0.0,0.2967609211589137
Nicholas-Moyne,Nicholas-Moyne,0,6,6,6.0,0.0,6.0,4.0,3.005065856129686,0.0,0.0,0.004854369,26,4.7981039363461823E-4,0,1290,0.0,0.0
Aziz-Niazi,Aziz-Niazi,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,26,5.477842715428812E-4,0,1285,0.0,0.0029676092115891372
Arjun-Verma,Arjun-Verma,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,26,5.477842715428812E-4,0,1286,0.0,0.0029676092115891372
Stephen-Gale,Stephen-Gale,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,26,5.477842715428812E-4,0,1287,0.0,0.0029676092115891372
Kaye-Beth,Kaye-Beth,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,26,5.477842715428812E-4,0,1288,0.0,0.0029676092115891372
Ali-Tariq,Ali-Tariq,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,26,5.477842715428812E-4,0,1289,0.0,0.0029676092115891372
Majd-Alasi,Majd-Alasi,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,351,0.0,0.2967609211589137
Abraham-Kamarck,Abraham-Kamarck,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,352,0.0,0.2967609211589137
Gaurav-Deshmukh,Gaurav-Deshmukh,1,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,353,0.0,0.2967609211589137
Elias-Azrak,Elias-Azrak,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,354,0.0,0.2967609211589137
Rohini-Kumar,Rohini-Kumar,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,355,0.0,0.2967609211589137
Peggy-Tristesse,Peggy-Tristesse,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,356,0.0,0.2967609211589137
Bimal-Chandra-Sinha,Bimal-Chandra-Sinha,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,357,0.0,0.2967609211589137
Eugene-Winter,Eugene-Winter,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,358,0.0,0.2967609211589137
Vikram-Sood,Vikram-Sood,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,359,0.0,0.2967609211589137
Aman-Rai,Aman-Rai,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,360,0.0,0.2967609211589137
Rajpal-Tyagi,Rajpal-Tyagi,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,361,0.0,0.2967609211589137
David-Wilkinson,David-Wilkinson,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,362,0.0,0.2967609211589137
Paul-Conway,Paul-Conway,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,363,0.0,0.2967609211589137
Bjorn-Larsen,Bjorn-Larsen,0,1,1,1.0,0.0,1.0,4.0,2.054989816700611,0.0,0.0,0.004854369,0,4.7981039363461823E-4,0,1291,0.0,0.0
Rod-Fleming,Rod-Fleming,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.900064753208577E-4,0,1164,0.0,0.0029676092115891372
Hashmina-Samreen,Hashmina-Samreen,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,11,4.976799156081347E-4,0,1165,0.0,0.008712485561931585
Brian-Ward,Brian-Ward,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.900064753208577E-4,0,1166,0.0,0.0029676092115891372
Hasan-Ahmad,Hasan-Ahmad,3,1,4,4.0,3.0,1.0,0.0,0.0,0.0,0.001017294,0.009708738,11,0.0033152992322307046,0,1167,0.0,0.01723462905102734
Stephen-Lee,Stephen-Lee,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,364,0.0,0.2967609211589137
David-Ng,David-Ng,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,365,0.0,0.2967609211589137
Komal-Choudhary,Komal-Choudhary,0,3,3,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.004854369,27,4.7981039363461823E-4,10,1295,0.0,0.0
Tushar-Jolly,Tushar-Jolly,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,27,6.157581494511443E-4,10,1292,0.0,0.0029676092115891372
Pradeep-Patil,Pradeep-Patil,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,27,6.157581494511443E-4,10,1293,0.0,0.0029676092115891372
Shreyas-Shenoy,Shreyas-Shenoy,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,27,6.157581494511443E-4,10,1294,0.0,0.0029676092115891372
Mathi-S-Manian,Mathi-S-Manian,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,366,0.0,0.2967609211589137
Mohd-Imran,Mohd-Imran,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,367,0.0,0.2967609211589137
Pravinchandra-G-Dhameliya,Pravinchandra-G-Dhameliya,3,0,3,4.0,4.0,0.0,0.0,0.0,0.0,0.001017294,0.0,28,5.975897400522279E-4,0,140,0.16666667,0.3725770634260994
Andrew-Silich,Andrew-Silich,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,0,5.079363221848979E-4,0,368,0.5,0.29972853037050284
Ahmad-Naik,Ahmad-Naik,1,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,369,0.0,0.2967609211589137
Ellis-Anthony-Sutton-Jr,Ellis-Anthony-Sutton-Jr,0,13,13,13.0,0.0,13.0,4.0,2.98582995951417,0.0,0.0,0.004854369,28,4.7981039363461823E-4,0,1302,0.0,0.0
Ashwini-Kumar-Singh,Ashwini-Kumar-Singh,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.111829526692011E-4,0,1296,0.0,0.0029676092115891372
Sourav-Roy,Sourav-Roy,3,0,3,3.0,3.0,0.0,0.0,0.0,0.0,0.001017294,0.0,28,6.172789176436649E-4,0,370,0.0,0.30269613958209196
Avram-Meitner,Avram-Meitner,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.111829526692011E-4,0,1297,0.0,0.0029676092115891372
Ashraf-Saleem,Ashraf-Saleem,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.111829526692011E-4,0,1298,0.0,0.0029676092115891372
Jeril-Ak,Jeril-Ak,0,11,11,11.0,0.0,11.0,3.0,2.015151515151515,0.0,0.0,0.004854369,25,4.7981039363461823E-4,0,1311,0.045454547,0.0
Phil-Jones,Phil-Jones,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,25,5.168870543118526E-4,0,1303,0.0,0.0029676092115891372
Bruce-MacNaughton,Bruce-MacNaughton,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,25,5.168870543118526E-4,0,1304,0.0,0.0029676092115891372
Liam-Bobyak,Liam-Bobyak,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,25,5.168870543118526E-4,0,1305,0.0,0.0029676092115891372
Kim-Giám-Huỳnh,Kim-Giám-Huỳnh,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,25,5.278653419973702E-4,0,1306,0.0,0.008712485561931585
Pedram-Moallemian,Pedram-Moallemian,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,25,5.168870543118526E-4,0,1307,0.0,0.0029676092115891372
Jesse-Jones,Jesse-Jones,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,25,5.168870543118526E-4,0,1308,0.0,0.0029676092115891372
Adhithya-Raman,Adhithya-Raman,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,25,5.168870543118526E-4,0,1309,0.0,0.0029676092115891372
Bora-Güler,Bora-Güler,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,25,5.168870543118526E-4,0,1310,0.0,0.0029676092115891372
Zerzar-Bukhari,Zerzar-Bukhari,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,371,0.0,0.2967609211589137
Abu-Jahal,Abu-Jahal,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,372,0.0,0.2967609211589137
Ranjeet-Singh,Ranjeet-Singh,0,4,4,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.004854369,28,4.7981039363461823E-4,0,1314,0.0,0.0
Sasha-Padbidri,Sasha-Padbidri,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.817712104970127E-4,0,1312,0.0,0.0029676092115891372
Rakesh-Nair,Rakesh-Nair,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.817712104970127E-4,0,1313,0.0,0.0029676092115891372
David-MacDowell-Blue,David-MacDowell-Blue,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,373,0.0,0.2967609211589137
Setenson-Mile,Setenson-Mile,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,0,5.519194196549504E-4,0,374,0.5,0.29972853037050284
Doria-Arlin-Ortega-Michel,Doria-Arlin-Ortega-Michel,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.111829526692011E-4,0,1299,0.0,0.0029676092115891372
Summer-Childs,Summer-Childs,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.111829526692011E-4,0,1300,0.0,0.0029676092115891372
Ken-Jacobsen,Ken-Jacobsen,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,28,5.111829526692011E-4,0,1301,0.0,0.0029676092115891372
Naren-Nagaraj,Naren-Nagaraj,0,8,8,8.0,0.0,8.0,4.0,2.0475227502527806,0.0,0.0,0.004854369,29,4.7981039363461823E-4,0,1322,0.0,0.0
Joe-Willmore,Joe-Willmore,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,29,5.307908020658155E-4,0,1315,0.0,0.0029676092115891372
Bharath-Balakrishnan,Bharath-Balakrishnan,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,29,5.307908020658155E-4,0,1316,0.0,0.0029676092115891372
Zebulon-Pike,Zebulon-Pike,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,29,5.54781582504026E-4,0,1317,0.0,0.0059352184231782745
Nazif-Ali,Nazif-Ali,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,29,5.307908020658155E-4,0,1318,0.0,0.0029676092115891372
Christopher-Kodadek,Christopher-Kodadek,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,29,5.307908020658155E-4,0,1319,0.0,0.0029676092115891372
Stan-Kay,Stan-Kay,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,29,5.307908020658155E-4,0,1320,0.0,0.0029676092115891372
Rob-Lion,Rob-Lion,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,29,5.307908020658155E-4,0,1321,0.0,0.0029676092115891372
Daniel-Gravel,Daniel-Gravel,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.900064753208577E-4,0,1168,0.0,0.0029676092115891372
Ernest-W-Adams,Ernest-W-Adams,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.900064753208577E-4,0,1169,0.0,0.0029676092115891372
Thomas-Snerdley,Thomas-Snerdley,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.900064753208577E-4,0,1170,0.0,0.0029676092115891372
Alex-Jouravlev,Alex-Jouravlev,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,11,4.941416234329268E-4,0,375,0.5,0.29972853037050284
Michael-Shaw,Michael-Shaw,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.900064753208577E-4,0,1171,0.0,0.0029676092115891372
Michael-Grainger,Michael-Grainger,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,64,5.139972557590682E-4,0,1172,0.0,0.0059352184231782745
Jerome-Herr,Jerome-Herr,0,4,4,4.0,0.0,4.0,4.0,2.0497967479674797,0.0,0.0,0.004854369,30,4.7981039363461823E-4,0,1325,0.083333336,0.0
Modupeolaoluwa-Akidele,Modupeolaoluwa-Akidele,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,30,5.817712104970127E-4,0,1323,0.0,0.0029676092115891372
Tom-Brentson,Tom-Brentson,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,30,5.817712104970127E-4,0,1324,0.0,0.0029676092115891372
Shobhit-Sharma,Shobhit-Sharma,0,4,4,4.0,0.0,4.0,3.0,2.027439024390244,0.0,0.0,0.004854369,31,4.7981039363461823E-4,0,1328,0.16666667,0.0
Sumit-Dalal,Sumit-Dalal,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,31,5.817712104970127E-4,0,1326,0.0,0.0029676092115891372
Shyam-Uchiha,Shyam-Uchiha,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,31,5.817712104970127E-4,0,1327,0.0,0.0029676092115891372
Abhijitha-Singh,Abhijitha-Singh,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,376,0.0,0.2967609211589137
Mahendran-Thangavel,Mahendran-Thangavel,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,377,0.0,0.2967609211589137
Prashanth-Vadivel,Prashanth-Vadivel,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,378,0.0,0.2967609211589137
Rajneesh-Srivastava,Rajneesh-Srivastava,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,379,0.0,0.2967609211589137
Ashutosh-Sharma,Ashutosh-Sharma,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,380,0.0,0.2967609211589137
Garima-Yadav,Garima-Yadav,0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.004854369,32,4.7981039363461823E-4,11,1330,0.0,0.0
Dhiraj-Kumar-Singh,Dhiraj-Kumar-Singh,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,32,8.876536610841964E-4,11,1329,0.0,0.0029676092115891372
Ravula-Pavan-Sai-Vamsi,Ravula-Pavan-Sai-Vamsi,0,2,2,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.004854369,64,4.7981039363461823E-4,0,1333,0.0,0.0
Abhishek-Ramchandani,Abhishek-Ramchandani,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,64,6.837320273594073E-4,0,1331,0.0,0.0029676092115891372
Hardeep-Singh-Mehra,Hardeep-Singh-Mehra,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,64,7.856928442218019E-4,0,1332,0.0,0.0059352184231782745
Jacob-Barnhart,Jacob-Barnhart,0,12,12,12.0,0.0,12.0,2.0,1.1428571428571428,0.0,0.0,0.004854369,33,4.7981039363461823E-4,0,1342,0.0,0.0
Bil-Stachour,Bil-Stachour,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1334,0.0,0.0029676092115891372
Brian-Bough,Brian-Bough,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1335,0.0,0.0029676092115891372
Glen-Scratchley,Glen-Scratchley,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1336,0.0,0.0029676092115891372
Tim-Hoogasian,Tim-Hoogasian,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1337,0.0,0.0029676092115891372
Charles-Hornbostel,Charles-Hornbostel,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1338,0.0,0.0029676092115891372
Jian-Sun,Jian-Sun,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1339,0.0,0.0029676092115891372
Nick-Malik,Nick-Malik,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1340,0.0,0.0029676092115891372
Marc-Star,Marc-Star,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,33,5.137973325887497E-4,0,1341,0.0,0.0029676092115891372
Amit-Parmar,Amit-Parmar,0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.004854369,34,4.7981039363461823E-4,12,1344,0.0,0.0
Mrinal-Chandra,Mrinal-Chandra,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,34,8.876536610841964E-4,12,1343,0.0,0.0029676092115891372
Yugal-Goyal,Yugal-Goyal,0,4,4,4.0,0.0,4.0,4.0,2.051776649746193,0.0,0.0,0.004854369,35,4.7981039363461823E-4,0,1348,0.0,0.0
John-Cox,John-Cox,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,35,5.817712104970127E-4,0,1345,0.0,0.0029676092115891372
Frederic-Christie,Frederic-Christie,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,35,5.817712104970127E-4,0,1346,0.0,0.0029676092115891372
Shubhendu-Sharma,Shubhendu-Sharma,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,35,5.817712104970127E-4,0,1347,0.0,0.0029676092115891372
Ayush-Singh,Ayush-Singh,0,2,2,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.004854369,36,4.7981039363461823E-4,13,1351,0.0,0.0
Yajat-Sachdeva,Yajat-Sachdeva,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,36,6.837320273594073E-4,13,1349,0.0,0.0029676092115891372
Roy-Raunaq,Roy-Raunaq,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,36,6.837320273594073E-4,13,1350,0.0,0.0029676092115891372
Rico-Wong,Rico-Wong,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,7.436521233774946E-4,0,95,0.0,0.1547849878375311
Jeremy-Devor,Jeremy-Devor,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,381,0.0,0.2967609211589137
Michael-Daly,Michael-Daly,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,0,5.066035010494417E-4,0,382,0.5,0.29972853037050284
Vishnu-Sharma,Vishnu-Sharma,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,4.7981039363461823E-4,14,1352,0.0,0.0
Hitesh-Agarwal,Hitesh-Agarwal,0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.004854369,38,4.7981039363461823E-4,15,1354,0.0,0.0
Bharat-Daim,Bharat-Daim,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,38,8.876536610841964E-4,15,1353,0.0,0.0029676092115891372
P-Abhijeet-RD,P-Abhijeet-RD,0,2,2,2.0,0.0,2.0,4.0,2.053916581892167,0.0,0.0,0.004854369,39,4.7981039363461823E-4,0,1356,0.0,0.0
Nikhil-Mishra,Nikhil-Mishra,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,39,6.837320273594073E-4,0,1355,0.0,0.0029676092115891372
Vijay-Kumar,Vijay-Kumar,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,47,7.528775482360734E-4,0,109,0.0,0.07581614226718592
Crowly-Mathew-Arackal,Crowly-Mathew-Arackal,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,47,6.169297924195474E-4,0,110,0.0,0.07284853305559678
Neha-Hadkar,Neha-Hadkar,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,47,6.169297924195474E-4,0,111,0.0,0.07284853305559678
Prashanth-Hirematada,Prashanth-Hirematada,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,11,4.900064753208577E-4,0,1173,0.0,0.0029676092115891372
Adiatma-Sukwirahmanta,Adiatma-Sukwirahmanta,2,0,2,4.0,4.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,0,5.009390112237531E-4,0,383,0.5,0.29972853037050284
Karen-B-Shackelford,Karen-B-Shackelford,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,384,0.0,0.2967609211589137
Ravi-Kiran-P,Ravi-Kiran-P,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,385,0.0,0.2967609211589137
Alan-Person,Alan-Person,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,0,5.009390112237531E-4,0,386,0.5,0.29972853037050284
Arsjaad-Poese,Arsjaad-Poese,0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.004854369,40,4.7981039363461823E-4,16,1358,0.0,0.0
Mohammed-Bouiyad,Mohammed-Bouiyad,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,40,8.876536610841964E-4,16,1357,0.0,0.0029676092115891372
Trang-Nguyen,Trang-Nguyen,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,4.7981039363461823E-4,17,1359,0.0,0.0
Chris-Everett,Chris-Everett,1,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,387,0.0,0.2967609211589137
Dan-Holliday,Dan-Holliday,2,0,2,5.0,5.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,0,5.108659089836955E-4,0,388,0.0,0.3025057975092562
David-J-Gill,David-J-Gill,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,389,0.0,0.2967609211589137
Denis-Oakley,Denis-Oakley,1,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,390,0.0,0.2967609211589137
Vivek-Gautam,Vivek-Gautam,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,391,0.0,0.2967609211589137
Afa-Um,Afa-Um,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,392,0.0,0.2967609211589137
Safwat-Ahsan,Safwat-Ahsan,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,393,0.0,0.2967609211589137
Beren-Wollensack,Beren-Wollensack,2,0,2,2.0,2.0,0.0,0.0,0.0,0.0,7.629705E-4,0.0,0,5.066035010494417E-4,0,394,0.5,0.29972853037050284
Fei-Meng,Fei-Meng,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,395,0.0,0.2967609211589137
Shiva-Kumar-Asamshetty,Shiva-Kumar-Asamshetty,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,396,0.0,0.2967609211589137
Keith-Budd,Keith-Budd,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,397,0.0,0.2967609211589137
Wadjimo-Basmeri,Wadjimo-Basmeri,0,4,4,4.0,0.0,4.0,4.0,2.9969481180061037,0.0,0.0,0.004854369,11,4.7981039363461823E-4,0,1361,0.0,0.0
Fatima-Ahmed,Fatima-Ahmed,3,0,3,3.0,3.0,0.0,0.0,0.0,0.0,0.001017294,0.0,11,7.65300680849323E-4,0,1360,0.0,0.00890282763476741
Shehzad-Aslam,Shehzad-Aslam,0,5,5,5.0,0.0,5.0,4.0,2.0457317073170733,0.0,0.0,0.004854369,0,4.7981039363461823E-4,0,1364,0.15,0.0
Najeeb-Sheikh,Najeeb-Sheikh,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,5.613790471245339E-4,0,1362,0.0,0.0029676092115891372
Alicia-Smith,Alicia-Smith,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,5.613790471245339E-4,0,1363,0.0,0.0029676092115891372
Mohamed-Jomha,Mohamed-Jomha,1,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,398,0.0,0.2967609211589137
Muhammad-Hashim-Malik,Muhammad-Hashim-Malik,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5.08647E-4,0.0,0,4.839455417466874E-4,0,399,0.0,0.2967609211589137
